agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,colocated,queryTime
USGS,11844548,"MUDDY BROOK AT ELLINGTON, UPPER SITE",ST,41.92648609,-72.4834185,FALSE,7/7/2022 11:39
USGS,1195050,"MENUNKETESUCK RIVER AT GROVE BEACH, CT.",ES,41.2745439,-72.4767553,FALSE,7/7/2022 11:39
USGS,1193741,"CONNECTICUT R AT EAST HADDAM, CT. dup 2",ES,41.46093245,-72.47092087,FALSE,7/7/2022 11:39
USGS,1184290,"WATCHAUG BROOK NR NORTH SOMERS, CT.",ST,42.01815158,-72.4706404,FALSE,7/7/2022 11:39
USGS,1194945,"PATCHOGUE R AT GROVE BEACH, CT.",ES,41.27787714,-72.467866,FALSE,7/7/2022 11:39
USGS,1193740,"CONNECTICUT R AT EAST HADDAM, CT. dup 5",ES,41.4609324,-72.4678652,FALSE,7/7/2022 11:39
USGS,1193752,"CONNECTICUT R AT EAST HADDAM, CT. dup 3",ES,41.45037688,-72.46508739,FALSE,7/7/2022 11:39
USGS,1193750,"CONNECTICUT R AT EAST HADDAM, CT",ES,41.45148799,-72.4648096,FALSE,7/7/2022 11:39
USGS,1193742,"CONNECTICUT R AT EAST HADDAM,CT.",ES,41.4609324,-72.4648096,FALSE,7/7/2022 11:39
USGS,1192200,"TANKERHOOSEN R AT VERNON CENTER, CT.",ST,41.82704276,-72.4639736,FALSE,7/7/2022 11:39
USGS,1193753,"CONNECTICUT R AT EAST HADDAM, CT. dup 4",ES,41.4509324,-72.4636985,FALSE,7/7/2022 11:39
USGS,1193751,"CONNECTICUT R AT EAST HADDAM, CT. dup 1",ES,41.4512102,-72.4623095,FALSE,7/7/2022 11:39
USGS,1184325,"SCANTIC RIVER AT FOUR BRIDGES ROAD, SOMERS, CT",ST,41.9953741,-72.4611956,FALSE,7/7/2022 11:39
USGS,1184280,"SCANTIC R NR NORTH SOMERS, CT.",ST,42.0331513,-72.4584179,FALSE,7/7/2022 11:39
USGS,1193600,"FLAT BK NR EAST HAMPTON, CT",ST,41.55496389,-72.45226389,FALSE,7/7/2022 11:39
USGS,1193500,"SALMON RIVER NEAR EAST HAMPTON, CT",ST,41.55232124,-72.44925287,FALSE,7/7/2022 11:39
USGS,1194940,"PATCHOGUE R AT WESTBROOK, CT.",ES,41.30009915,-72.4473096,FALSE,7/7/2022 11:39
USGS,1193780,"CONNECTICUT R NR CHESTER, CT.",ES,41.4195434,-72.4367532,FALSE,7/7/2022 11:39
USGS,1184300,"GILLETTE BK AT SOMERS, CT.",ST,41.991763,-72.4342504,FALSE,7/7/2022 11:39
USGS,1193450,SCHROEDER BROOK AT SOUTH RD AT S. MARLBOROUGH,ST,41.592599,-72.4300853,FALSE,7/7/2022 11:39
USGS,1193800,"HEMLOCK VALLEY BK AT HADLYME, CT.",ST,41.4284322,-72.422586,FALSE,7/7/2022 11:39
USGS,1193400,"FAWN BK NR NORTH WESTCHESTER, CT",ST,41.60499167,-72.4186,FALSE,7/7/2022 11:39
USGS,1191900,"CHARTER BK NR CRYSTAL LAKE, CT.",ST,41.90620839,-72.40369407,FALSE,7/7/2022 11:39
USGS,1119600,"ASH BK NR N COVENTRY, CT.",ST,41.77982098,-72.3989718,FALSE,7/7/2022 11:39
USGS,1119650,"HOP R NR ANDOVER,CT.",ST,41.7606545,-72.3981385,FALSE,7/7/2022 11:39
USGS,1119900,BURNAP BK NR ANDOVER CT,ST,41.74815465,-72.3934161,FALSE,7/7/2022 11:39
USGS,1119700,SKUNGAMAUG R NR TOLLAND CT,ST,41.86620877,-72.3561928,FALSE,7/7/2022 11:39
USGS,1119820,"SKUNGAMAUG RIVER AT NORTH COVENTRY, CONN",ST,41.79232075,-72.3550817,FALSE,7/7/2022 11:39
USGS,1119234,EDSON BK AT W STAFFORD CT,ST,41.9667631,-72.3439701,FALSE,7/7/2022 11:39
USGS,1194500,"EAST BRANCH EIGHTMILE RIVER NEAR NORTH LYME, CT",ST,41.42751667,-72.33477778,FALSE,7/7/2022 11:39
USGS,1194000,"EIGHTMILE RIVER AT NORTH PLAIN, CT",ST,41.44166944,-72.33267778,FALSE,7/7/2022 11:39
USGS,1119200,MIDDLE R AT ORCUTTS CT,ST,41.97648517,-72.3245252,FALSE,7/7/2022 11:39
USGS,1119384,"WILLIMANTIC RIVER NEAR MANSFIELD DEPOT, CT",ST,41.81555556,-72.3169444,FALSE,7/7/2022 11:39
USGS,1119382,"WILLIMANTIC RIVER AT MERROW RD. NEAR MERROW, CT",ST,41.8240111,-72.3128472,FALSE,7/7/2022 11:39
USGS,1119380,WILLIMANTIC R NR MERROW CT,ST,41.83232019,-72.3086914,FALSE,7/7/2022 11:39
USGS,1119350,WILLIMANTIC R AT W WILLINGTON CT,ST,41.88120849,-72.3067469,FALSE,7/7/2022 11:39
USGS,1119287,"WILLIMANTIC R NR STAFFORD SPRINGS,CT.",ST,41.92704128,-72.3067469,FALSE,7/7/2022 11:39
USGS,1119280,"WILLIMANTIC R AT STAFFORD SPRINGS,CT.",ST,41.94537439,-72.3045246,FALSE,7/7/2022 11:39
USGS,1120000,"HOP R NR COLUMBIA, CT.",ST,41.7275989,-72.30230258,FALSE,7/7/2022 11:39
USGS,1119360,"CONAT BK AT W WILLINGTON, CT.",ST,41.87148636,-72.2914687,FALSE,7/7/2022 11:39
USGS,1119480,"MILL BK NR S COVENTRY, CT.",ST,41.76037657,-72.2867464,FALSE,7/7/2022 11:39
USGS,1119260,"FURNACE BK AT STAFFORDVILLE,CT.",ST,41.99342929,-72.2692458,FALSE,7/7/2022 11:39
USGS,1127250,DEEP R NR COLCHESTER CT,ST,41.53315397,-72.2678586,FALSE,7/7/2022 11:39
USGS,1119500,"WILLIMANTIC RIVER NEAR COVENTRY, CT",ST,41.7506544,-72.26563469,FALSE,7/7/2022 11:39
USGS,1119320,"ROARING BK NR STAFFORD SPRINGS, CT.",ST,41.9342633,-72.26091228,FALSE,7/7/2022 11:39
USGS,1127800,"FOURMILE R NR EAST LYME, CT.",ST,41.3570422,-72.26063568,FALSE,7/7/2022 11:39
USGS,1127821,Fourmile River below I-95 nr East Lyme,ST,41.3211111,-72.25777778,FALSE,7/7/2022 11:39
USGS,1120200,TENMILE R NR WILLIMANTIC CT,ST,41.70704319,-72.24730118,FALSE,7/7/2022 11:39
USGS,1120050,WILLIMANTIC R AT WILLIMANTIC CT,ST,41.71759877,-72.24452327,FALSE,7/7/2022 11:39
USGS,1121330,"FENTON RIVER AT MANSFIELD, CT",ST,41.83319444,-72.2427806,FALSE,7/7/2022 11:39
USGS,1121300,"FENTON R AT EAST WILLINGTON, CT.",ST,41.8723196,-72.2414674,FALSE,7/7/2022 11:39
USGS,1121350,"FENTON R AT GURLEYVILLE,CT.",ST,41.8145425,-72.225356,FALSE,7/7/2022 11:39
USGS,1127795,PATAGUANSET R AT NIANTIC CT,ST,41.3220422,-72.2061896,FALSE,7/7/2022 11:39
USGS,1127290,YANTIC R AT GILMAN CT,ST,41.5734317,-72.2050792,FALSE,7/7/2022 11:39
USGS,1127790,"LATIMER BK AT E LYME,CT.",ST,41.36676455,-72.2045232,FALSE,7/7/2022 11:39
USGS,11277905,"LATIMER BROOK NR I-95N EXIT 75 NR FLANDERS, CT",ST,41.3686111,-72.2022222,FALSE,7/7/2022 11:39
USGS,1122000,"NATCHAUG RIVER AT WILLIMANTIC, CT",ST,41.7201,-72.195575,FALSE,7/7/2022 11:39
USGS,11277914,"Oil Mill Brook at Gurley Rd nr East Lyme, CT",ST,41.3733333,-72.19138889,FALSE,7/7/2022 11:39
USGS,1120980,"KNOWLTON BK AT W ASHFORD,CT.",ST,41.8523199,-72.18924429,FALSE,7/7/2022 11:39
USGS,1122500,"SHETUCKET RIVER NEAR WILLIMANTIC, CT",ST,41.70037644,-72.1820223,FALSE,7/7/2022 11:39
USGS,1120920,"MOUNT HOPE R AT WESTFORD,CT.",ST,41.92009699,-72.17924408,FALSE,7/7/2022 11:39
USGS,11277916,"Stony Brook at Rt 1 near Flanders, CT",ST,41.35944444,-72.17527778,FALSE,7/7/2022 11:39
USGS,1121100,"MOUNT HOPE R AT ATWOODVILLE, CT.",ST,41.7962094,-72.1711885,FALSE,7/7/2022 11:39
USGS,1121000,"MOUNT HOPE RIVER NEAR WARRENVILLE, CT",ST,41.8437089,-72.1689662,FALSE,7/7/2022 11:39
USGS,11277696,Jordan Brk blw Waterford Pky South nr Waterford,ST,41.36416667,-72.1486111,FALSE,7/7/2022 11:39
USGS,1127680,"TRADING COVE BK AT LEFFINGWELL, CT",ST,41.50416389,-72.1419833,FALSE,7/7/2022 11:39
USGS,1122649,"INDIAN HOLLOW BK AT JERUSALEM RD NEAR WINDHAM, CT",ST,41.672175,-72.13310278,FALSE,7/7/2022 11:39
USGS,1122650,FROG BK NR S WINDHAM CT,ST,41.672043,-72.132855,FALSE,7/7/2022 11:39
USGS,1127750,"OXOBOXO BK AT MONTVILLE, CT.",ST,41.4459315,-72.1250777,FALSE,7/7/2022 11:39
USGS,1127500,"YANTIC RIVER AT YANTIC, CT",ST,41.5587094,-72.1214666,FALSE,7/7/2022 11:39
USGS,1127760,"HUNTS BK AT OLD NORWICH RD AT QUAKER HILL, CT",ST,41.4012093,-72.1206328,FALSE,7/7/2022 11:39
USGS,1120800,NATCHAUG R AT CHAPLIN CT,ST,41.80093157,-72.118132,FALSE,7/7/2022 11:39
USGS,1122760,MERRICK BK NR HANOVER CT,ST,41.66148739,-72.1097991,FALSE,7/7/2022 11:39
USGS,1120790,"NATCHAUG RIVER AT MARCY RD. NEAR CHAPLIN, CT",ST,41.81616944,-72.1061694,FALSE,7/7/2022 11:39
USGS,1122710,"MERRICK BROOK AT BASS RD NEAR SCOTLAND, CT",ST,41.67986667,-72.1051944,FALSE,7/7/2022 11:39
USGS,1122800,"BEAVER BK AT BALTIC,CT.",ST,41.6187095,-72.103966,FALSE,7/7/2022 11:39
USGS,1120700,"BIGELOW BK AT PHOENIXVILLE, CT.",ST,41.8792642,-72.09979829,FALSE,7/7/2022 11:39
USGS,1127530,YANTIC R AT NORWICHTOWN CT,ST,41.54704269,-72.0953551,FALSE,7/7/2022 11:39
USGS,1120600,"STILL R AT PHOENIXVILLE,CT.",ST,41.86898656,-72.0850758,FALSE,7/7/2022 11:39
USGS,1122780,SHETUCKET R AT BALTIC CT,ST,41.61759838,-72.084799,FALSE,7/7/2022 11:39
USGS,1120400,STILL R AT KENYONVILLE CT,ST,41.9284305,-72.08479798,FALSE,7/7/2022 11:39
USGS,1127170,"SHETUCKET R AT STATE HIGHWAY 12 AT NORWICH, CT",ST,41.5231537,-72.0759105,FALSE,7/7/2022 11:39
USGS,1127160,SHETUCKET R AT NORWICH CT,ST,41.52370928,-72.06896588,FALSE,7/7/2022 11:39
USGS,1120450,BUNGEE BK NR KENYONVILLE CT,ST,41.92148617,-72.0631309,FALSE,7/7/2022 11:39
USGS,1120500,"SAFFORD BK NR WOODSTOCK VALLEY, CT.",ST,41.92648615,-72.0570197,FALSE,7/7/2022 11:39
USGS,1123000,"LITTLE RIVER NEAR HANOVER, CT",ST,41.6717651,-72.05229807,FALSE,7/7/2022 11:39
USGS,1127150,"SHETUCKET R AT SMITH AVE AT NORWICH, CT",ST,41.5348204,-72.052021,FALSE,7/7/2022 11:39
USGS,11230695,"SHETUCKET RIVER AT TAFTVILLE, CT",ST,41.57000278,-72.0462444,FALSE,7/7/2022 11:39
USGS,1122850,LITTLE R AT HAMPTON CT,ST,41.78037618,-72.045353,FALSE,7/7/2022 11:39
USGS,1123070,SHETUCKET R AT TAFTVILLE CT,ST,41.56620935,-72.0447985,FALSE,7/7/2022 11:39
USGS,1123060,LITTLE R AT VERSAILLES CT,ST,41.6000983,-72.0447983,FALSE,7/7/2022 11:39
USGS,1122875,"DOWNING BROOK AT COLBURN RD NEAR CANTERBURY, CT",ST,41.71875278,-72.04075,FALSE,7/7/2022 11:39
USGS,1119000,GREAT BK AT POQUONOCK BRIDGE CT,ST,41.3492652,-72.037575,FALSE,7/7/2022 11:39
USGS,1127729,"HALLS BK AT HALLVILLE, CT.",ST,41.49787587,-72.03646539,FALSE,7/7/2022 11:39
USGS,1125600,MASHAMOQUET BK AT ABINGTON CT,ST,41.8742644,-72.00924119,FALSE,7/7/2022 11:39
USGS,1125300,"ENGLISH NEIGHBORHOOD BK AT N WOODSTOCK, CT.",ST,41.99093035,-71.99701858,FALSE,7/7/2022 11:39
USGS,1126800,CORY BK NR CANTERBURY CT,ST,41.65259839,-71.9956305,FALSE,7/7/2022 11:39
USGS,1126804,"CORY BROOK AT DEPOT RD NEAR CANTERBURY, CT",ST,41.64225556,-71.9899222,FALSE,7/7/2022 11:39
USGS,1126999,QUINEBAUG R AT JEWETT CITY CT,ST,41.60232054,-71.9870194,FALSE,7/7/2022 11:39
USGS,1118750,"HALEYS BK NR OLD MYSTIC, CT.",ST,41.3889875,-71.98590749,FALSE,7/7/2022 11:39
USGS,1127000,"QUINEBAUG RIVER AT JEWETT CITY, CT",ST,41.59749167,-71.9840944,FALSE,7/7/2022 11:39
USGS,1125429,"WAPPAQUASSET PD NR S WOODSTOCK,CT.",LK,41.93120857,-71.9820184,FALSE,7/7/2022 11:39
USGS,1125400,"MUDDY BROOK AT EAST WOODSTOCK, CT.",ST,41.98426379,-71.9806294,FALSE,7/7/2022 11:39
USGS,1126995,PACHAUG R AT JEWETT CITY CT,ST,41.60593169,-71.9792414,FALSE,7/7/2022 11:39
USGS,1126700,"KITT BK NR CANTERBURY, CT.",ST,41.68065406,-71.9778522,FALSE,7/7/2022 11:39
USGS,1126720,QUINEBAUG R NR PACKER CT,ST,41.65148737,-71.97062989,FALSE,7/7/2022 11:39
USGS,1127100,"BROAD BK NR PRESTON CITY, CT.",ST,41.55398719,-71.9703525,FALSE,7/7/2022 11:39
USGS,1125410,PECKHAM BK AT E WOODSTOCK CT,ST,41.97370837,-71.9634068,FALSE,7/7/2022 11:39
USGS,1118668,"WHITFORD BROOK BL WILLIAMS BROOK NR OLD MYSTIC, CT",ST,41.408432,-71.9631292,FALSE,7/7/2022 11:39
USGS,1125415,"MUDDY BROOK AT CHILDS HILL RD NR WOODSTOCK, CT.",ST,41.96565287,-71.9620179,FALSE,7/7/2022 11:39
USGS,1118700,"WHITFORD BK AT OLD MYSTIC,CT.",ST,41.39482097,-71.96062898,FALSE,7/7/2022 11:39
USGS,1125650,"WAPPOQUIA BK NR POMFRET,CT.",ST,41.8659313,-71.95785128,FALSE,7/7/2022 11:39
USGS,1125440,MILL BK AT S WOODSTOCK CT,ST,41.94037528,-71.9572956,FALSE,7/7/2022 11:39
USGS,1126600,"BLACKWELL BK NR BROOKLYN, CT.",ST,41.76537638,-71.95646249,FALSE,7/7/2022 11:39
USGS,1124000,"QUINEBAUG RIVER AT QUINEBAUG, CT",ST,42.0223189,-71.9556289,FALSE,7/7/2022 11:39
USGS,1126650,MILL BK AT PACKER CT,ST,41.66759857,-71.95340719,FALSE,7/7/2022 11:39
USGS,1126980,PACHAUG R AT HOPEVILLE CT,ST,41.60982075,-71.9414626,FALSE,7/7/2022 11:39
USGS,1126525,"SUGAR BROOK AT SUGAR BRK RD NR CENTRAL VILLAGE, CT",ST,41.71571667,-71.9381944,FALSE,7/7/2022 11:39
USGS,1125700,MASHAMOQUET BK AT POMFRET LANDING CT,ST,41.84982036,-71.9359064,FALSE,7/7/2022 11:39
USGS,1126950,"PACHAUG R AT PACHAUG, CT.",ST,41.5848207,-71.933407,FALSE,7/7/2022 11:39
USGS,1125490,"LITTLE RIVER AT HARRISVILLE, CT",ST,41.92784444,-71.9300083,FALSE,7/7/2022 11:39
USGS,1125720,"QUINEBAUG R AT POMFRET LANDING, CT",ST,41.84926486,-71.9209061,FALSE,7/7/2022 11:39
USGS,1126644,"UNAMED TRIB AT COMMUNITY AVE EXT AT PLAINFIELD, CT",ST,41.67176667,-71.9188972,FALSE,7/7/2022 11:39
USGS,1126510,MOOSUP R NR CENTRAL VILLAGE CT,ST,41.7206543,-71.9161839,FALSE,7/7/2022 11:39
USGS,1125499,LITTLE R AT PUTNAM CT,ST,41.91204227,-71.9161837,FALSE,7/7/2022 11:39
USGS,1126125,QUINEBAUG R AT WAUREGAN CT,ST,41.7489877,-71.91423939,FALSE,7/7/2022 11:39
USGS,1124130,QUINEBAUG R NR GROSVENORDALE CT,ST,41.9637086,-71.91423919,FALSE,7/7/2022 11:39
USGS,1125500,"QUINEBAUG RIVER AT PUTNAM, CT",ST,41.909475,-71.91386389,FALSE,7/7/2022 11:39
USGS,1125730,"GOODYEAR BK NR ROGERS,CT.",ST,41.84843158,-71.9067391,FALSE,7/7/2022 11:39
USGS,1126505,MOOSUP R AT CENTRAL VILLAGE CT,ST,41.717321,-71.9031281,FALSE,7/7/2022 11:39
USGS,1125100,"FRENCH RIVER AT NORTH GROSVENORDALE, CT",ST,41.97846389,-71.90051389,FALSE,7/7/2022 11:39
USGS,1124151,"QUINEBAUG RIVER AT WEST THOMPSON, CT",ST,41.94356667,-71.8995972,FALSE,7/7/2022 11:39
USGS,1126940,"BILLINGS BK AT GLASGO, CT.",ST,41.54370977,-71.8914615,FALSE,7/7/2022 11:39
USGS,1126930,PACHAUG R AT GLASGO CT,ST,41.55676535,-71.8892392,FALSE,7/7/2022 11:39
USGS,1125995,"FIVEMILE R AT DAYVILLE, CT.",ST,41.8464872,-71.88923878,FALSE,7/7/2022 11:39
USGS,1125150,"FRENCH R AT MECHANICSVILLE, CT",ST,41.9475977,-71.8892387,FALSE,7/7/2022 11:39
USGS,1126109,"FIVEMILE R AT NORTH ST. AT DANIELSON, CT",ST,41.8175985,-71.8867387,FALSE,7/7/2022 11:39
USGS,1126500,"MOOSUP R AT MOOSUP, CT.",ST,41.7103766,-71.8859055,FALSE,7/7/2022 11:39
USGS,1126000,"FIVEMILE R AT KILLINGLY, CT.",ST,41.8373206,-71.8853498,FALSE,7/7/2022 11:39
USGS,1126449,"MOOSUP POND NR ALMYVILLE, CT.",LK,41.74176559,-71.8778497,FALSE,7/7/2022 11:39
USGS,1126908,"MOUNT MISERY BROOK ABV LOWDEN BRK NR VOLUNTOWN, CT",ST,41.6032972,-71.8677667,FALSE,7/7/2022 11:39
USGS,1126100,WHETSTONE BK AT ELMVILLE CT,ST,41.83620957,-71.8667383,FALSE,7/7/2022 11:39
USGS,1126920,"MOUNT MISERY BK NR VOLUNTOWN,CT.",ST,41.59343215,-71.8659051,FALSE,7/7/2022 11:39
USGS,1126910,"LOWDEN BK NR VOLUNTOWN, CT.",ST,41.6053766,-71.8606272,FALSE,7/7/2022 11:39
USGS,11269235,"DENISON BRK AT BEACH POND RD NEAR VOLUNTOWN, CT",ST,41.57570278,-71.8580667,FALSE,7/7/2022 11:39
USGS,1126925,MYRON KINNEY BK NR VOLUNTOWN CT,ST,41.54176548,-71.85646048,FALSE,7/7/2022 11:39
USGS,1126923,DENISON BK AT VOLUNTOWN CT,ST,41.57232107,-71.8559049,FALSE,7/7/2022 11:39
USGS,1118400,"SHUNOCK RIVER NEAR NORTH STONINGTON, CT",ST,41.4100993,-71.8447922,FALSE,7/7/2022 11:39
USGS,1126250,MOOSUP R AT STERLING CT,ST,41.712599,-71.8364599,FALSE,7/7/2022 11:39
USGS,1118300,"PENDLETON HILL BROOK NEAR CLARKS FALLS, CT",ST,41.4748222,-71.8342361,FALSE,7/7/2022 11:39
USGS,1126905,GREAT MEADOW BK AT WYLIE SCHOOL RD NR VOLUNTOWN CT,ST,41.60509896,-71.8339599,FALSE,7/7/2022 11:39
USGS,1126350,QUADUCK BK NR STERLING CT,ST,41.7231546,-71.8328488,FALSE,7/7/2022 11:39
USGS,1125850,"FIVEMILE R AT QUADDICK, CT.",ST,41.9412091,-71.82951528,FALSE,7/7/2022 11:39
USGS,1125880,MARY BROWN BK AT E PUTNAM CT,ST,41.9181537,-71.8236818,FALSE,7/7/2022 11:39
USGS,1126900,"BEACH POND OUTLET NR VOLUNTOWN, CT.",LK,41.5812101,-71.8206262,FALSE,7/7/2022 11:39
USGS,1125900,"CADY BK AT EAST PUTNAM, CT.",ST,41.9089871,-71.8192373,FALSE,7/7/2022 11:39
USGS,1118255,"GREEN FALL R AT LAUREL GLEN,CT.",ST,41.47232136,-71.8161811,FALSE,7/7/2022 11:39
USGS,1126040,"BOG MEADOW RES OUTLET AT E KILLINGLY, CT.",LK,41.84426525,-71.8156261,FALSE,7/7/2022 11:39
USGS,1125800,"FIVEMILE R NR EAST THOMPSON,CT.",ST,41.98648668,-71.8153483,FALSE,7/7/2022 11:39
USGS,1118350,"GREEN FALL R AT CLARKS FALLS,CT.",ST,41.45482147,-71.8139585,FALSE,7/7/2022 11:39
USGS,1126020,KILLINGLY PD OUTLET AT E KILLINGLY CT,LK,41.85537634,-71.8028481,FALSE,7/7/2022 11:39
USGS,1126300,"QUADUCK BK AT N STERLING, CT.",ST,41.7717657,-71.7961813,FALSE,7/7/2022 11:39
USGS,1208873,"ROOSTER RIVER AT FAIRFIELD, CT",ST,41.1798189,-73.21900219,TRUE,7/7/2022 11:39
USGS,1208872,ROOSTER RIVER NEAR FAIRFIELD,ST,41.1798189,-73.21900219,TRUE,7/7/2022 11:39
